( 8.504,  9,  9.244 ) ( 5.561,  6,  6.470 ) ( 8.516,  9,  9.374 ) ( 9.501,  10,  10.362 ) ( 6.524,  7,  7.207 ) ( 6.658,  7,  7.212 ) ( 8.854,  9,  9.350 ) ( 4.626,  5,  5.440 ) ( 7.771,  8,  8.351 ) ( 5.680,  6,  6.266 ) ( 4.626,  5,  5.463 ) ( 9.507,  10,  10.124 ) ( 7.887,  8,  8.319 ) ( 7.517,  8,  8.191 ) ( 7.616,  8,  8.446 ) ( 7.739,  8,  8.380 ) ( 8.810,  9,  9.200 ) ( 9.650,  10,  10.173 ) ( 6.526,  7,  7.348 ) ( 8.565,  9,  9.451 ) ( 9.545,  10,  10.277 ) ( 8.837,  9,  9.101 ) ( 7.873,  8,  8.436 ) ( 5.559,  6,  6.256 ) ( 4.712,  5,  5.261 ) ( 4.579,  5,  5.161 ) ( 5.776,  6,  6.414 ) ( 8.814,  9,  9.238 ) ( 4.766,  5,  5.169 ) ( 6.671,  7,  7.118 ) ( 6.885,  7,  7.490 ) ( 8.602,  9,  9.204 ) ( 5.810,  6,  6.247 ) ( 4.722,  5,  5.165 ) ( 7.505,  8,  8.213 ) ( 6.885,  7,  7.451 ) ( 5.610,  6,  6.178 ) ( 9.549,  10,  10.417 ) ( 4.886,  5,  5.393 ) ( 6.827,  7,  7.302 ) ( 8.846,  9,  9.494 ) ( 4.637,  5,  5.279 ) ( 5.592,  6,  6.449 ) ( 5.584,  6,  6.142 ) ( 5.882,  6,  6.245 ) ( 8.841,  9,  9.133 ) ( 8.765,  9,  9.457 ) ( 7.763,  8,  8.325 ) ( 5.796,  6,  6.414 ) ( 4.610,  5,  5.199 ) 

( 6.873,  7,  7.405 ) ( 8.850,  9,  9.417 ) ( 9.517,  10,  10.101 ) ( 9.666,  10,  10.497 ) ( 4.606,  5,  5.407 ) ( 7.701,  8,  8.448 ) ( 9.600,  10,  10.162 ) ( 5.773,  6,  6.308 ) ( 9.889,  10,  10.143 ) ( 7.650,  8,  8.129 ) ( 6.712,  7,  7.410 ) ( 5.838,  6,  6.423 ) ( 9.634,  10,  10.298 ) ( 5.752,  6,  6.470 ) ( 9.787,  10,  10.138 ) ( 5.830,  6,  6.240 ) ( 5.557,  6,  6.220 ) ( 4.843,  5,  5.426 ) ( 4.779,  5,  5.391 ) ( 5.576,  6,  6.115 ) ( 6.702,  7,  7.223 ) ( 7.536,  8,  8.198 ) ( 4.714,  5,  5.191 ) ( 5.593,  6,  6.297 ) ( 8.766,  9,  9.257 ) ( 5.674,  6,  6.422 ) ( 7.834,  8,  8.388 ) ( 5.655,  6,  6.433 ) ( 7.814,  8,  8.494 ) ( 8.597,  9,  9.299 ) ( 9.868,  10,  10.472 ) ( 9.561,  10,  10.475 ) ( 7.808,  8,  8.496 ) ( 6.599,  7,  7.313 ) ( 6.613,  7,  7.325 ) ( 5.672,  6,  6.185 ) ( 9.552,  10,  10.292 ) ( 4.717,  5,  5.234 ) ( 4.617,  5,  5.190 ) ( 6.569,  7,  7.117 ) ( 7.653,  8,  8.257 ) ( 6.561,  7,  7.413 ) ( 5.855,  6,  6.285 ) ( 7.654,  8,  8.231 ) ( 6.722,  7,  7.249 ) ( 5.571,  6,  6.310 ) ( 8.779,  9,  9.368 ) ( 7.715,  8,  8.313 ) ( 9.635,  10,  10.186 ) ( 6.873,  7,  7.252 ) 

( 7.589,  8,  8.355 ) ( 4.663,  5,  5.359 ) ( 7.853,  8,  8.121 ) ( 7.507,  8,  8.430 ) ( 5.789,  6,  6.424 ) ( 6.553,  7,  7.458 ) ( 6.819,  7,  7.386 ) ( 9.629,  10,  10.226 ) ( 5.829,  6,  6.217 ) ( 9.643,  10,  10.349 ) ( 5.634,  6,  6.286 ) ( 4.841,  5,  5.488 ) ( 6.846,  7,  7.343 ) ( 6.699,  7,  7.419 ) ( 7.571,  8,  8.328 ) ( 9.829,  10,  10.340 ) ( 7.817,  8,  8.408 ) ( 4.801,  5,  5.230 ) ( 7.571,  8,  8.192 ) ( 8.840,  9,  9.140 ) ( 5.883,  6,  6.107 ) ( 8.502,  9,  9.198 ) ( 8.607,  9,  9.369 ) ( 6.676,  7,  7.464 ) ( 5.514,  6,  6.181 ) ( 8.687,  9,  9.353 ) ( 7.633,  8,  8.372 ) ( 7.659,  8,  8.421 ) ( 6.785,  7,  7.142 ) ( 7.660,  8,  8.144 ) ( 8.630,  9,  9.411 ) ( 9.616,  10,  10.453 ) ( 5.681,  6,  6.483 ) ( 9.817,  10,  10.247 ) ( 4.825,  5,  5.243 ) ( 6.713,  7,  7.192 ) ( 9.750,  10,  10.285 ) ( 6.710,  7,  7.143 ) ( 9.846,  10,  10.115 ) ( 4.892,  5,  5.140 ) ( 6.805,  7,  7.321 ) ( 5.607,  6,  6.462 ) ( 5.807,  6,  6.233 ) ( 8.617,  9,  9.308 ) ( 5.725,  6,  6.223 ) ( 6.648,  7,  7.145 ) ( 5.867,  6,  6.236 ) ( 9.502,  10,  10.352 ) ( 6.781,  7,  7.181 ) ( 8.501,  9,  9.294 ) 

( 5.676,  6,  6.286 ) ( 7.613,  8,  8.474 ) ( 7.529,  8,  8.177 ) ( 9.883,  10,  10.124 ) ( 8.808,  9,  9.125 ) ( 6.836,  7,  7.287 ) ( 8.654,  9,  9.457 ) ( 5.751,  6,  6.439 ) ( 8.810,  9,  9.132 ) ( 8.753,  9,  9.366 ) ( 6.746,  7,  7.499 ) ( 4.589,  5,  5.287 ) ( 5.765,  6,  6.409 ) ( 7.861,  8,  8.354 ) ( 9.510,  10,  10.138 ) ( 5.851,  6,  6.314 ) ( 8.676,  9,  9.435 ) ( 9.712,  10,  10.295 ) ( 7.888,  8,  8.305 ) ( 7.681,  8,  8.204 ) ( 7.671,  8,  8.383 ) ( 7.609,  8,  8.175 ) ( 6.660,  7,  7.140 ) ( 8.886,  9,  9.430 ) ( 4.829,  5,  5.262 ) ( 8.704,  9,  9.326 ) ( 8.739,  9,  9.207 ) ( 5.887,  6,  6.396 ) ( 5.884,  6,  6.152 ) ( 9.749,  10,  10.107 ) ( 8.810,  9,  9.299 ) ( 6.679,  7,  7.414 ) ( 4.765,  5,  5.108 ) ( 9.792,  10,  10.247 ) ( 9.687,  10,  10.427 ) ( 8.649,  9,  9.142 ) ( 9.690,  10,  10.242 ) ( 5.782,  6,  6.150 ) ( 4.719,  5,  5.232 ) ( 7.520,  8,  8.353 ) ( 7.606,  8,  8.276 ) ( 4.822,  5,  5.155 ) ( 5.618,  6,  6.191 ) ( 8.549,  9,  9.399 ) ( 6.757,  7,  7.201 ) ( 9.595,  10,  10.332 ) ( 7.599,  8,  8.226 ) ( 8.754,  9,  9.135 ) ( 6.766,  7,  7.354 ) ( 9.718,  10,  10.447 ) 

( 9.719,  10,  10.133 ) ( 9.511,  10,  10.491 ) ( 6.725,  7,  7.207 ) ( 6.859,  7,  7.456 ) ( 6.661,  7,  7.120 ) ( 6.692,  7,  7.232 ) ( 8.704,  9,  9.386 ) ( 4.713,  5,  5.178 ) ( 6.523,  7,  7.238 ) ( 9.523,  10,  10.220 ) ( 9.661,  10,  10.382 ) ( 4.548,  5,  5.240 ) ( 9.892,  10,  10.198 ) ( 4.725,  5,  5.242 ) ( 9.547,  10,  10.457 ) ( 6.812,  7,  7.234 ) ( 8.510,  9,  9.177 ) ( 8.775,  9,  9.265 ) ( 8.716,  9,  9.266 ) ( 6.780,  7,  7.123 ) ( 4.714,  5,  5.429 ) ( 5.745,  6,  6.482 ) ( 5.685,  6,  6.442 ) ( 9.839,  10,  10.293 ) ( 8.821,  9,  9.138 ) ( 7.587,  8,  8.418 ) ( 8.580,  9,  9.365 ) ( 5.842,  6,  6.428 ) ( 9.536,  10,  10.333 ) ( 4.830,  5,  5.416 ) ( 8.710,  9,  9.258 ) ( 8.850,  9,  9.281 ) ( 4.664,  5,  5.276 ) ( 5.555,  6,  6.120 ) ( 8.558,  9,  9.166 ) ( 4.857,  5,  5.228 ) ( 5.505,  6,  6.298 ) ( 6.790,  7,  7.310 ) ( 4.761,  5,  5.271 ) ( 7.897,  8,  8.319 ) ( 9.691,  10,  10.415 ) ( 4.763,  5,  5.229 ) ( 5.720,  6,  6.295 ) ( 6.843,  7,  7.244 ) ( 8.871,  9,  9.227 ) ( 4.840,  5,  5.319 ) ( 9.614,  10,  10.211 ) ( 6.500,  7,  7.221 ) ( 7.614,  8,  8.445 ) ( 7.759,  8,  8.328 ) 

( 7.889,  8,  8.284 ) ( 5.544,  6,  6.105 ) ( 6.519,  7,  7.166 ) ( 8.685,  9,  9.221 ) ( 4.663,  5,  5.318 ) ( 4.560,  5,  5.146 ) ( 9.767,  10,  10.177 ) ( 7.724,  8,  8.413 ) ( 4.628,  5,  5.333 ) ( 8.843,  9,  9.401 ) ( 5.539,  6,  6.217 ) ( 8.780,  9,  9.346 ) ( 6.672,  7,  7.219 ) ( 5.532,  6,  6.214 ) ( 7.836,  8,  8.209 ) ( 5.558,  6,  6.175 ) ( 9.607,  10,  10.398 ) ( 7.820,  8,  8.374 ) ( 5.536,  6,  6.395 ) ( 4.505,  5,  5.301 ) ( 4.787,  5,  5.434 ) ( 5.652,  6,  6.345 ) ( 8.889,  9,  9.124 ) ( 6.742,  7,  7.383 ) ( 7.643,  8,  8.315 ) ( 6.716,  7,  7.317 ) ( 4.567,  5,  5.404 ) ( 4.837,  5,  5.261 ) ( 6.877,  7,  7.131 ) ( 5.625,  6,  6.188 ) ( 7.760,  8,  8.317 ) ( 9.738,  10,  10.133 ) ( 6.785,  7,  7.342 ) ( 8.593,  9,  9.179 ) ( 5.763,  6,  6.402 ) ( 5.620,  6,  6.350 ) ( 8.664,  9,  9.228 ) ( 4.805,  5,  5.347 ) ( 8.749,  9,  9.354 ) ( 6.769,  7,  7.108 ) ( 6.831,  7,  7.415 ) ( 9.675,  10,  10.102 ) ( 9.681,  10,  10.388 ) ( 9.737,  10,  10.342 ) ( 9.581,  10,  10.138 ) ( 4.570,  5,  5.159 ) ( 8.645,  9,  9.192 ) ( 8.808,  9,  9.469 ) ( 7.566,  8,  8.499 ) ( 7.852,  8,  8.172 ) 

( 6.600,  7,  7.428 ) ( 8.578,  9,  9.236 ) ( 6.844,  7,  7.117 ) ( 4.517,  5,  5.307 ) ( 8.629,  9,  9.214 ) ( 8.685,  9,  9.440 ) ( 6.871,  7,  7.140 ) ( 8.558,  9,  9.348 ) ( 8.572,  9,  9.205 ) ( 9.810,  10,  10.348 ) ( 8.758,  9,  9.120 ) ( 4.593,  5,  5.497 ) ( 6.788,  7,  7.499 ) ( 4.533,  5,  5.146 ) ( 8.502,  9,  9.115 ) ( 8.782,  9,  9.398 ) ( 9.557,  10,  10.140 ) ( 4.866,  5,  5.498 ) ( 8.843,  9,  9.117 ) ( 5.695,  6,  6.427 ) ( 7.769,  8,  8.120 ) ( 5.633,  6,  6.260 ) ( 5.841,  6,  6.309 ) ( 4.892,  5,  5.488 ) ( 8.586,  9,  9.199 ) ( 8.665,  9,  9.156 ) ( 4.781,  5,  5.242 ) ( 4.847,  5,  5.331 ) ( 4.759,  5,  5.119 ) ( 6.623,  7,  7.239 ) ( 7.866,  8,  8.496 ) ( 7.864,  8,  8.477 ) ( 8.865,  9,  9.170 ) ( 8.525,  9,  9.192 ) ( 7.813,  8,  8.280 ) ( 6.881,  7,  7.319 ) ( 6.700,  7,  7.386 ) ( 8.521,  9,  9.359 ) ( 8.805,  9,  9.488 ) ( 4.653,  5,  5.108 ) ( 7.814,  8,  8.182 ) ( 4.836,  5,  5.305 ) ( 4.675,  5,  5.217 ) ( 9.864,  10,  10.466 ) ( 5.763,  6,  6.414 ) ( 8.796,  9,  9.271 ) ( 7.591,  8,  8.241 ) ( 8.753,  9,  9.444 ) ( 9.689,  10,  10.222 ) ( 4.864,  5,  5.399 ) 

( 4.597,  5,  5.155 ) ( 4.783,  5,  5.202 ) ( 9.559,  10,  10.196 ) ( 9.538,  10,  10.135 ) ( 8.816,  9,  9.309 ) ( 7.856,  8,  8.270 ) ( 7.609,  8,  8.208 ) ( 6.524,  7,  7.216 ) ( 5.675,  6,  6.112 ) ( 5.819,  6,  6.461 ) ( 8.574,  9,  9.286 ) ( 6.768,  7,  7.335 ) ( 8.573,  9,  9.379 ) ( 6.721,  7,  7.238 ) ( 4.898,  5,  5.315 ) ( 4.863,  5,  5.404 ) ( 6.630,  7,  7.254 ) ( 6.893,  7,  7.311 ) ( 8.650,  9,  9.469 ) ( 9.654,  10,  10.434 ) ( 7.722,  8,  8.390 ) ( 5.796,  6,  6.169 ) ( 9.502,  10,  10.180 ) ( 5.715,  6,  6.323 ) ( 8.808,  9,  9.366 ) ( 8.716,  9,  9.117 ) ( 4.848,  5,  5.416 ) ( 4.648,  5,  5.479 ) ( 7.705,  8,  8.131 ) ( 7.783,  8,  8.297 ) ( 4.654,  5,  5.253 ) ( 5.799,  6,  6.216 ) ( 5.593,  6,  6.208 ) ( 9.573,  10,  10.257 ) ( 4.824,  5,  5.273 ) ( 9.809,  10,  10.354 ) ( 4.837,  5,  5.296 ) ( 7.578,  8,  8.160 ) ( 5.624,  6,  6.207 ) ( 9.617,  10,  10.468 ) ( 8.527,  9,  9.167 ) ( 8.515,  9,  9.125 ) ( 5.518,  6,  6.337 ) ( 5.896,  6,  6.278 ) ( 8.631,  9,  9.221 ) ( 6.526,  7,  7.215 ) ( 5.626,  6,  6.175 ) ( 9.669,  10,  10.281 ) ( 8.717,  9,  9.258 ) ( 9.561,  10,  10.359 ) 

( 6.569,  7,  7.130 ) ( 9.787,  10,  10.493 ) ( 8.674,  9,  9.135 ) ( 9.847,  10,  10.202 ) ( 5.758,  6,  6.436 ) ( 6.830,  7,  7.215 ) ( 8.897,  9,  9.155 ) ( 9.760,  10,  10.485 ) ( 4.608,  5,  5.245 ) ( 9.737,  10,  10.261 ) ( 6.635,  7,  7.237 ) ( 4.624,  5,  5.240 ) ( 8.687,  9,  9.207 ) ( 7.579,  8,  8.496 ) ( 7.635,  8,  8.360 ) ( 8.645,  9,  9.296 ) ( 4.610,  5,  5.467 ) ( 5.711,  6,  6.216 ) ( 9.898,  10,  10.343 ) ( 5.683,  6,  6.245 ) ( 4.721,  5,  5.387 ) ( 5.640,  6,  6.281 ) ( 7.558,  8,  8.100 ) ( 6.733,  7,  7.334 ) ( 6.755,  7,  7.429 ) ( 6.505,  7,  7.110 ) ( 6.833,  7,  7.371 ) ( 5.750,  6,  6.379 ) ( 5.522,  6,  6.171 ) ( 4.625,  5,  5.343 ) ( 4.569,  5,  5.230 ) ( 7.861,  8,  8.320 ) ( 4.803,  5,  5.328 ) ( 6.564,  7,  7.199 ) ( 6.829,  7,  7.253 ) ( 9.656,  10,  10.350 ) ( 9.860,  10,  10.204 ) ( 8.869,  9,  9.482 ) ( 8.796,  9,  9.297 ) ( 7.684,  8,  8.349 ) ( 5.773,  6,  6.311 ) ( 4.640,  5,  5.293 ) ( 8.817,  9,  9.110 ) ( 9.827,  10,  10.161 ) ( 5.819,  6,  6.448 ) ( 9.596,  10,  10.111 ) ( 7.823,  8,  8.443 ) ( 5.668,  6,  6.274 ) ( 9.728,  10,  10.268 ) ( 4.626,  5,  5.343 ) 

( 4.579,  5,  5.218 ) ( 9.808,  10,  10.461 ) ( 6.678,  7,  7.223 ) ( 8.557,  9,  9.426 ) ( 9.579,  10,  10.259 ) ( 8.725,  9,  9.147 ) ( 8.529,  9,  9.135 ) ( 5.659,  6,  6.153 ) ( 4.855,  5,  5.413 ) ( 9.786,  10,  10.225 ) ( 4.639,  5,  5.119 ) ( 8.763,  9,  9.438 ) ( 4.538,  5,  5.469 ) ( 8.787,  9,  9.234 ) ( 5.764,  6,  6.486 ) ( 6.524,  7,  7.157 ) ( 7.796,  8,  8.169 ) ( 8.882,  9,  9.426 ) ( 9.708,  10,  10.461 ) ( 5.648,  6,  6.212 ) ( 5.779,  6,  6.127 ) ( 8.740,  9,  9.191 ) ( 9.838,  10,  10.100 ) ( 7.756,  8,  8.206 ) ( 8.586,  9,  9.359 ) ( 4.668,  5,  5.275 ) ( 7.623,  8,  8.468 ) ( 9.787,  10,  10.339 ) ( 9.563,  10,  10.326 ) ( 4.527,  5,  5.173 ) ( 4.688,  5,  5.449 ) ( 9.769,  10,  10.416 ) ( 9.882,  10,  10.249 ) ( 6.658,  7,  7.310 ) ( 5.790,  6,  6.193 ) ( 7.578,  8,  8.331 ) ( 8.780,  9,  9.181 ) ( 9.578,  10,  10.282 ) ( 6.818,  7,  7.167 ) ( 8.612,  9,  9.495 ) ( 6.575,  7,  7.220 ) ( 6.730,  7,  7.302 ) ( 5.812,  6,  6.383 ) ( 6.859,  7,  7.125 ) ( 4.791,  5,  5.114 ) ( 6.802,  7,  7.421 ) ( 7.537,  8,  8.329 ) ( 7.663,  8,  8.481 ) ( 8.523,  9,  9.179 ) ( 4.709,  5,  5.188 ) 

( 6.728,  7,  7.213 ) ( 7.581,  8,  8.392 ) ( 8.706,  9,  9.341 ) ( 5.826,  6,  6.376 ) ( 5.592,  6,  6.462 ) ( 6.629,  7,  7.333 ) ( 5.818,  6,  6.141 ) ( 6.865,  7,  7.270 ) ( 4.576,  5,  5.176 ) ( 8.705,  9,  9.133 ) ( 6.810,  7,  7.393 ) ( 4.546,  5,  5.154 ) ( 6.778,  7,  7.292 ) ( 9.865,  10,  10.199 ) ( 4.629,  5,  5.326 ) ( 7.713,  8,  8.143 ) ( 4.561,  5,  5.206 ) ( 8.564,  9,  9.233 ) ( 5.553,  6,  6.110 ) ( 7.892,  8,  8.354 ) ( 5.528,  6,  6.379 ) ( 5.813,  6,  6.154 ) ( 7.580,  8,  8.222 ) ( 6.675,  7,  7.344 ) ( 8.702,  9,  9.120 ) ( 8.623,  9,  9.388 ) ( 6.587,  7,  7.331 ) ( 9.558,  10,  10.134 ) ( 9.877,  10,  10.477 ) ( 4.767,  5,  5.394 ) ( 9.697,  10,  10.420 ) ( 4.563,  5,  5.242 ) ( 7.874,  8,  8.373 ) ( 5.626,  6,  6.473 ) ( 5.617,  6,  6.383 ) ( 6.673,  7,  7.355 ) ( 8.738,  9,  9.414 ) ( 5.591,  6,  6.182 ) ( 8.864,  9,  9.234 ) ( 6.574,  7,  7.334 ) ( 9.746,  10,  10.303 ) ( 8.778,  9,  9.166 ) ( 6.866,  7,  7.164 ) ( 5.799,  6,  6.157 ) ( 6.859,  7,  7.334 ) ( 6.549,  7,  7.343 ) ( 7.746,  8,  8.388 ) ( 6.515,  7,  7.280 ) ( 4.739,  5,  5.359 ) ( 6.747,  7,  7.143 ) 

( 9.758,  10,  10.480 ) ( 5.602,  6,  6.404 ) ( 7.606,  8,  8.308 ) ( 7.514,  8,  8.430 ) ( 5.558,  6,  6.412 ) ( 5.736,  6,  6.195 ) ( 9.786,  10,  10.386 ) ( 7.738,  8,  8.248 ) ( 8.551,  9,  9.362 ) ( 6.695,  7,  7.490 ) ( 5.804,  6,  6.256 ) ( 5.667,  6,  6.350 ) ( 6.856,  7,  7.318 ) ( 7.870,  8,  8.305 ) ( 7.822,  8,  8.282 ) ( 6.651,  7,  7.320 ) ( 9.738,  10,  10.247 ) ( 9.776,  10,  10.156 ) ( 7.545,  8,  8.210 ) ( 6.514,  7,  7.396 ) ( 5.878,  6,  6.250 ) ( 4.508,  5,  5.236 ) ( 8.864,  9,  9.253 ) ( 7.615,  8,  8.485 ) ( 6.885,  7,  7.190 ) ( 4.525,  5,  5.211 ) ( 7.654,  8,  8.309 ) ( 7.539,  8,  8.391 ) ( 7.873,  8,  8.491 ) ( 5.804,  6,  6.205 ) ( 9.727,  10,  10.445 ) ( 4.575,  5,  5.435 ) ( 7.808,  8,  8.149 ) ( 6.509,  7,  7.147 ) ( 5.741,  6,  6.478 ) ( 6.557,  7,  7.280 ) ( 6.772,  7,  7.435 ) ( 4.583,  5,  5.263 ) ( 4.812,  5,  5.301 ) ( 4.752,  5,  5.203 ) ( 5.609,  6,  6.224 ) ( 5.686,  6,  6.237 ) ( 4.568,  5,  5.275 ) ( 7.872,  8,  8.459 ) ( 8.734,  9,  9.224 ) ( 7.836,  8,  8.439 ) ( 7.831,  8,  8.489 ) ( 6.626,  7,  7.261 ) ( 6.862,  7,  7.365 ) ( 4.693,  5,  5.296 ) 

( 6.657,  7,  7.250 ) ( 7.523,  8,  8.470 ) ( 5.815,  6,  6.393 ) ( 4.767,  5,  5.272 ) ( 8.806,  9,  9.382 ) ( 5.625,  6,  6.485 ) ( 5.895,  6,  6.189 ) ( 5.777,  6,  6.437 ) ( 6.636,  7,  7.251 ) ( 6.604,  7,  7.130 ) ( 6.625,  7,  7.461 ) ( 5.531,  6,  6.444 ) ( 6.551,  7,  7.342 ) ( 7.796,  8,  8.487 ) ( 5.793,  6,  6.412 ) ( 8.716,  9,  9.450 ) ( 4.838,  5,  5.261 ) ( 7.580,  8,  8.247 ) ( 6.846,  7,  7.153 ) ( 8.581,  9,  9.248 ) ( 6.565,  7,  7.295 ) ( 7.766,  8,  8.440 ) ( 9.616,  10,  10.357 ) ( 4.622,  5,  5.249 ) ( 9.893,  10,  10.274 ) ( 6.721,  7,  7.382 ) ( 7.765,  8,  8.247 ) ( 6.674,  7,  7.184 ) ( 6.510,  7,  7.430 ) ( 7.829,  8,  8.197 ) ( 5.658,  6,  6.355 ) ( 8.853,  9,  9.404 ) ( 4.885,  5,  5.467 ) ( 4.849,  5,  5.169 ) ( 6.880,  7,  7.470 ) ( 6.682,  7,  7.455 ) ( 9.735,  10,  10.452 ) ( 7.605,  8,  8.149 ) ( 7.692,  8,  8.273 ) ( 5.702,  6,  6.315 ) ( 9.553,  10,  10.476 ) ( 7.802,  8,  8.182 ) ( 6.777,  7,  7.424 ) ( 4.734,  5,  5.213 ) ( 9.646,  10,  10.337 ) ( 5.690,  6,  6.196 ) ( 6.808,  7,  7.357 ) ( 9.899,  10,  10.207 ) ( 7.677,  8,  8.152 ) ( 8.723,  9,  9.344 ) 

( 7.878,  8,  8.494 ) ( 7.701,  8,  8.287 ) ( 4.554,  5,  5.194 ) ( 4.664,  5,  5.254 ) ( 7.633,  8,  8.134 ) ( 9.531,  10,  10.315 ) ( 4.890,  5,  5.167 ) ( 4.604,  5,  5.233 ) ( 9.509,  10,  10.162 ) ( 4.654,  5,  5.345 ) ( 7.601,  8,  8.156 ) ( 8.559,  9,  9.491 ) ( 8.588,  9,  9.441 ) ( 5.801,  6,  6.236 ) ( 8.507,  9,  9.375 ) ( 5.521,  6,  6.115 ) ( 7.630,  8,  8.278 ) ( 7.698,  8,  8.315 ) ( 6.627,  7,  7.138 ) ( 8.531,  9,  9.240 ) ( 6.829,  7,  7.438 ) ( 4.545,  5,  5.181 ) ( 9.895,  10,  10.351 ) ( 6.686,  7,  7.496 ) ( 8.586,  9,  9.160 ) ( 8.660,  9,  9.313 ) ( 8.784,  9,  9.281 ) ( 4.696,  5,  5.128 ) ( 5.777,  6,  6.403 ) ( 5.736,  6,  6.216 ) ( 8.722,  9,  9.244 ) ( 6.769,  7,  7.148 ) ( 8.578,  9,  9.433 ) ( 8.637,  9,  9.295 ) ( 7.529,  8,  8.333 ) ( 5.565,  6,  6.142 ) ( 5.729,  6,  6.390 ) ( 5.777,  6,  6.277 ) ( 9.759,  10,  10.437 ) ( 9.728,  10,  10.155 ) ( 6.503,  7,  7.113 ) ( 4.632,  5,  5.213 ) ( 7.706,  8,  8.172 ) ( 8.759,  9,  9.417 ) ( 5.525,  6,  6.405 ) ( 4.867,  5,  5.254 ) ( 7.851,  8,  8.263 ) ( 6.698,  7,  7.471 ) ( 5.804,  6,  6.165 ) ( 4.735,  5,  5.167 ) 

( 4.602,  5,  5.200 ) ( 8.791,  9,  9.169 ) ( 8.510,  9,  9.332 ) ( 9.654,  10,  10.231 ) ( 8.731,  9,  9.118 ) ( 6.715,  7,  7.267 ) ( 6.869,  7,  7.153 ) ( 6.620,  7,  7.325 ) ( 6.775,  7,  7.121 ) ( 7.758,  8,  8.200 ) ( 5.573,  6,  6.275 ) ( 8.646,  9,  9.475 ) ( 4.562,  5,  5.156 ) ( 7.554,  8,  8.134 ) ( 5.779,  6,  6.212 ) ( 5.800,  6,  6.119 ) ( 6.688,  7,  7.309 ) ( 6.812,  7,  7.302 ) ( 4.859,  5,  5.434 ) ( 5.567,  6,  6.311 ) ( 9.548,  10,  10.218 ) ( 6.523,  7,  7.483 ) ( 5.729,  6,  6.357 ) ( 5.692,  6,  6.396 ) ( 9.621,  10,  10.450 ) ( 4.504,  5,  5.305 ) ( 9.775,  10,  10.350 ) ( 6.719,  7,  7.163 ) ( 6.594,  7,  7.227 ) ( 4.803,  5,  5.127 ) ( 4.662,  5,  5.297 ) ( 4.854,  5,  5.150 ) ( 6.894,  7,  7.234 ) ( 8.648,  9,  9.148 ) ( 4.833,  5,  5.284 ) ( 5.642,  6,  6.119 ) ( 8.598,  9,  9.335 ) ( 4.898,  5,  5.173 ) ( 5.807,  6,  6.310 ) ( 4.531,  5,  5.471 ) ( 7.740,  8,  8.466 ) ( 7.724,  8,  8.385 ) ( 7.684,  8,  8.457 ) ( 5.553,  6,  6.222 ) ( 8.816,  9,  9.144 ) ( 8.751,  9,  9.422 ) ( 4.659,  5,  5.295 ) ( 5.528,  6,  6.348 ) ( 8.571,  9,  9.324 ) ( 5.605,  6,  6.496 ) 

( 4.891,  5,  5.253 ) ( 8.885,  9,  9.411 ) ( 5.511,  6,  6.117 ) ( 4.516,  5,  5.181 ) ( 9.674,  10,  10.454 ) ( 4.847,  5,  5.486 ) ( 4.581,  5,  5.329 ) ( 8.629,  9,  9.235 ) ( 5.714,  6,  6.318 ) ( 5.643,  6,  6.370 ) ( 6.638,  7,  7.106 ) ( 5.708,  6,  6.203 ) ( 5.699,  6,  6.265 ) ( 9.549,  10,  10.229 ) ( 8.511,  9,  9.346 ) ( 9.775,  10,  10.498 ) ( 8.501,  9,  9.240 ) ( 4.591,  5,  5.488 ) ( 9.743,  10,  10.393 ) ( 7.831,  8,  8.483 ) ( 9.653,  10,  10.222 ) ( 5.531,  6,  6.267 ) ( 4.549,  5,  5.340 ) ( 6.598,  7,  7.237 ) ( 6.842,  7,  7.259 ) ( 7.893,  8,  8.420 ) ( 4.735,  5,  5.299 ) ( 7.876,  8,  8.466 ) ( 8.536,  9,  9.475 ) ( 8.805,  9,  9.453 ) ( 6.679,  7,  7.321 ) ( 6.550,  7,  7.320 ) ( 6.539,  7,  7.359 ) ( 7.692,  8,  8.218 ) ( 6.748,  7,  7.377 ) ( 9.799,  10,  10.500 ) ( 6.500,  7,  7.170 ) ( 5.734,  6,  6.451 ) ( 5.590,  6,  6.168 ) ( 7.812,  8,  8.468 ) ( 6.673,  7,  7.195 ) ( 8.612,  9,  9.492 ) ( 6.606,  7,  7.412 ) ( 5.542,  6,  6.358 ) ( 5.613,  6,  6.153 ) ( 8.690,  9,  9.208 ) ( 5.626,  6,  6.261 ) ( 7.572,  8,  8.335 ) ( 9.880,  10,  10.236 ) ( 8.548,  9,  9.272 ) 

