
( 4.811,  5,  5.451 ) ( 9.779,  10,  10.213 ) ( 5.833,  6,  6.243 ) ( 6.610,  7,  7.185 ) ( 7.610,  8,  8.198 ) ( 7.844,  8,  8.475 ) ( 7.734,  8,  8.386 ) ( 5.626,  6,  6.245 ) ( 6.863,  7,  7.231 ) ( 9.558,  10,  10.233 ) ( 4.599,  5,  5.269 ) ( 6.516,  7,  7.133 ) ( 7.728,  8,  8.370 ) ( 9.886,  10,  10.344 ) ( 4.758,  5,  5.101 ) ( 5.821,  6,  6.330 ) ( 5.549,  6,  6.300 ) ( 6.557,  7,  7.119 ) ( 6.557,  7,  7.333 ) ( 7.796,  8,  8.333 ) ( 8.569,  9,  9.260 ) ( 8.692,  9,  9.197 ) ( 7.854,  8,  8.182 ) ( 8.658,  9,  9.183 ) ( 9.687,  10,  10.284 ) ( 9.684,  10,  10.214 ) ( 8.547,  9,  9.300 ) ( 6.753,  7,  7.225 ) ( 6.829,  7,  7.261 ) ( 5.531,  6,  6.312 ) ( 9.738,  10,  10.148 ) ( 7.857,  8,  8.213 ) ( 5.652,  6,  6.486 ) ( 8.768,  9,  9.290 ) ( 7.682,  8,  8.336 ) ( 6.877,  7,  7.249 ) ( 9.504,  10,  10.331 ) ( 9.654,  10,  10.142 ) ( 6.587,  7,  7.187 ) ( 6.775,  7,  7.226 ) ( 8.629,  9,  9.441 ) ( 6.660,  7,  7.324 ) ( 8.759,  9,  9.487 ) ( 5.551,  6,  6.312 ) ( 5.752,  6,  6.417 ) ( 6.876,  7,  7.410 ) ( 4.535,  5,  5.167 ) ( 5.876,  6,  6.313 ) ( 7.848,  8,  8.256 ) ( 6.897,  7,  7.371 ) ( 6.509,  7,  7.126 ) ( 5.880,  6,  6.487 ) ( 5.643,  6,  6.366 ) ( 9.871,  10,  10.269 ) ( 7.547,  8,  8.253 ) ( 8.605,  9,  9.324 ) ( 7.806,  8,  8.236 ) ( 9.852,  10,  10.335 ) ( 4.777,  5,  5.496 ) ( 9.853,  10,  10.371 ) ( 4.586,  5,  5.171 ) ( 8.718,  9,  9.379 ) ( 6.763,  7,  7.306 ) ( 5.808,  6,  6.290 ) ( 4.539,  5,  5.196 ) ( 4.839,  5,  5.453 ) ( 8.778,  9,  9.181 ) ( 4.560,  5,  5.479 ) ( 9.554,  10,  10.469 ) ( 4.752,  5,  5.399 ) ( 4.778,  5,  5.144 ) ( 5.777,  6,  6.316 ) ( 4.721,  5,  5.271 ) ( 6.849,  7,  7.402 ) ( 4.733,  5,  5.198 ) ( 4.726,  5,  5.181 ) ( 8.731,  9,  9.456 ) ( 4.539,  5,  5.406 ) ( 9.739,  10,  10.153 ) ( 9.804,  10,  10.222 ) ( 5.751,  6,  6.257 ) ( 5.825,  6,  6.371 ) ( 4.663,  5,  5.115 ) ( 4.650,  5,  5.284 ) ( 5.517,  6,  6.498 ) ( 5.817,  6,  6.206 ) ( 6.858,  7,  7.306 ) ( 8.578,  9,  9.321 ) ( 4.523,  5,  5.473 ) ( 6.776,  7,  7.244 ) ( 7.829,  8,  8.397 ) ( 5.675,  6,  6.339 ) ( 8.647,  9,  9.286 ) ( 8.755,  9,  9.114 ) ( 6.661,  7,  7.341 ) ( 9.764,  10,  10.488 ) ( 6.502,  7,  7.311 ) ( 8.641,  9,  9.336 ) ( 7.675,  8,  8.209 ) ( 9.881,  10,  10.309 ) 

( 6.793,  7,  7.202 ) ( 7.586,  8,  8.249 ) ( 4.592,  5,  5.336 ) ( 7.530,  8,  8.385 ) ( 9.691,  10,  10.194 ) ( 8.871,  9,  9.380 ) ( 5.509,  6,  6.355 ) ( 5.780,  6,  6.344 ) ( 8.859,  9,  9.365 ) ( 4.642,  5,  5.380 ) ( 5.794,  6,  6.494 ) ( 7.632,  8,  8.205 ) ( 5.695,  6,  6.226 ) ( 9.560,  10,  10.130 ) ( 7.665,  8,  8.459 ) ( 4.661,  5,  5.442 ) ( 5.839,  6,  6.253 ) ( 7.809,  8,  8.469 ) ( 6.510,  7,  7.162 ) ( 9.646,  10,  10.299 ) ( 4.744,  5,  5.384 ) ( 8.821,  9,  9.247 ) ( 4.761,  5,  5.299 ) ( 6.509,  7,  7.279 ) ( 6.836,  7,  7.348 ) ( 5.841,  6,  6.270 ) ( 9.658,  10,  10.427 ) ( 6.625,  7,  7.147 ) ( 7.847,  8,  8.315 ) ( 6.823,  7,  7.388 ) ( 5.726,  6,  6.416 ) ( 4.670,  5,  5.336 ) ( 9.831,  10,  10.422 ) ( 9.695,  10,  10.158 ) ( 5.517,  6,  6.159 ) ( 6.643,  7,  7.239 ) ( 7.557,  8,  8.436 ) ( 6.614,  7,  7.182 ) ( 6.765,  7,  7.376 ) ( 9.639,  10,  10.299 ) ( 4.775,  5,  5.420 ) ( 5.531,  6,  6.467 ) ( 5.653,  6,  6.343 ) ( 9.886,  10,  10.400 ) ( 8.842,  9,  9.190 ) ( 6.712,  7,  7.333 ) ( 4.894,  5,  5.118 ) ( 7.832,  8,  8.175 ) ( 4.561,  5,  5.373 ) ( 6.767,  7,  7.423 ) ( 7.568,  8,  8.491 ) ( 8.839,  9,  9.375 ) ( 8.573,  9,  9.447 ) ( 5.543,  6,  6.162 ) ( 4.677,  5,  5.318 ) ( 8.640,  9,  9.448 ) ( 6.762,  7,  7.329 ) ( 4.585,  5,  5.484 ) ( 4.828,  5,  5.429 ) ( 8.616,  9,  9.231 ) ( 6.881,  7,  7.172 ) ( 5.536,  6,  6.125 ) ( 8.810,  9,  9.132 ) ( 4.800,  5,  5.129 ) ( 4.595,  5,  5.334 ) ( 7.548,  8,  8.337 ) ( 4.676,  5,  5.113 ) ( 5.788,  6,  6.251 ) ( 9.540,  10,  10.169 ) ( 4.687,  5,  5.283 ) ( 9.613,  10,  10.173 ) ( 9.768,  10,  10.125 ) ( 5.598,  6,  6.147 ) ( 4.891,  5,  5.475 ) ( 8.524,  9,  9.393 ) ( 8.794,  9,  9.495 ) ( 4.535,  5,  5.169 ) ( 6.880,  7,  7.154 ) ( 5.799,  6,  6.220 ) ( 4.817,  5,  5.106 ) ( 7.546,  8,  8.135 ) ( 8.657,  9,  9.278 ) ( 8.852,  9,  9.455 ) ( 5.571,  6,  6.108 ) ( 8.876,  9,  9.242 ) ( 9.709,  10,  10.411 ) ( 4.684,  5,  5.423 ) ( 8.564,  9,  9.218 ) ( 7.531,  8,  8.445 ) ( 4.807,  5,  5.445 ) ( 6.662,  7,  7.299 ) ( 9.560,  10,  10.302 ) ( 4.632,  5,  5.460 ) ( 4.643,  5,  5.469 ) ( 7.819,  8,  8.440 ) ( 8.525,  9,  9.134 ) ( 5.525,  6,  6.317 ) ( 6.688,  7,  7.122 ) ( 8.728,  9,  9.242 ) ( 4.870,  5,  5.296 ) 

( 6.616,  7,  7.321 ) ( 5.793,  6,  6.200 ) ( 7.756,  8,  8.143 ) ( 6.682,  7,  7.213 ) ( 9.513,  10,  10.411 ) ( 4.841,  5,  5.325 ) ( 4.790,  5,  5.499 ) ( 9.873,  10,  10.478 ) ( 4.541,  5,  5.384 ) ( 5.553,  6,  6.139 ) ( 4.677,  5,  5.422 ) ( 7.826,  8,  8.298 ) ( 8.761,  9,  9.386 ) ( 8.680,  9,  9.412 ) ( 7.872,  8,  8.350 ) ( 4.792,  5,  5.412 ) ( 5.828,  6,  6.315 ) ( 5.888,  6,  6.315 ) ( 8.642,  9,  9.330 ) ( 8.571,  9,  9.345 ) ( 9.759,  10,  10.487 ) ( 5.831,  6,  6.351 ) ( 6.514,  7,  7.196 ) ( 7.671,  8,  8.445 ) ( 9.520,  10,  10.276 ) ( 7.516,  8,  8.303 ) ( 6.802,  7,  7.158 ) ( 5.899,  6,  6.338 ) ( 9.556,  10,  10.321 ) ( 8.751,  9,  9.472 ) ( 9.828,  10,  10.357 ) ( 6.616,  7,  7.243 ) ( 9.828,  10,  10.395 ) ( 5.541,  6,  6.429 ) ( 8.775,  9,  9.388 ) ( 8.726,  9,  9.366 ) ( 5.625,  6,  6.344 ) ( 6.783,  7,  7.361 ) ( 7.560,  8,  8.445 ) ( 9.694,  10,  10.420 ) ( 5.778,  6,  6.290 ) ( 7.777,  8,  8.320 ) ( 5.652,  6,  6.225 ) ( 9.842,  10,  10.292 ) ( 4.554,  5,  5.307 ) ( 8.736,  9,  9.118 ) ( 9.836,  10,  10.148 ) ( 5.739,  6,  6.236 ) ( 7.557,  8,  8.219 ) ( 6.835,  7,  7.168 ) ( 8.893,  9,  9.339 ) ( 6.566,  7,  7.382 ) ( 7.817,  8,  8.150 ) ( 8.757,  9,  9.123 ) ( 8.504,  9,  9.449 ) ( 4.557,  5,  5.217 ) ( 5.762,  6,  6.166 ) ( 4.563,  5,  5.486 ) ( 5.709,  6,  6.495 ) ( 5.722,  6,  6.237 ) ( 8.698,  9,  9.442 ) ( 9.745,  10,  10.365 ) ( 7.510,  8,  8.415 ) ( 7.899,  8,  8.432 ) ( 4.866,  5,  5.166 ) ( 9.900,  10,  10.141 ) ( 5.594,  6,  6.434 ) ( 9.577,  10,  10.489 ) ( 9.516,  10,  10.166 ) ( 6.888,  7,  7.480 ) ( 8.886,  9,  9.455 ) ( 4.803,  5,  5.253 ) ( 4.879,  5,  5.134 ) ( 9.761,  10,  10.312 ) ( 8.871,  9,  9.417 ) ( 8.551,  9,  9.331 ) ( 5.641,  6,  6.204 ) ( 5.804,  6,  6.349 ) ( 7.881,  8,  8.197 ) ( 6.719,  7,  7.153 ) ( 7.736,  8,  8.281 ) ( 5.806,  6,  6.169 ) ( 7.785,  8,  8.117 ) ( 8.842,  9,  9.199 ) ( 9.817,  10,  10.169 ) ( 5.821,  6,  6.197 ) ( 9.876,  10,  10.276 ) ( 5.651,  6,  6.145 ) ( 9.690,  10,  10.488 ) ( 8.643,  9,  9.339 ) ( 4.595,  5,  5.306 ) ( 7.830,  8,  8.264 ) ( 7.590,  8,  8.266 ) ( 5.887,  6,  6.429 ) ( 8.637,  9,  9.294 ) ( 7.518,  8,  8.127 ) ( 4.525,  5,  5.176 ) ( 7.804,  8,  8.191 ) ( 4.807,  5,  5.254 ) ( 7.710,  8,  8.276 ) 

( 9.677,  10,  10.369 ) ( 9.627,  10,  10.347 ) ( 7.856,  8,  8.222 ) ( 7.608,  8,  8.354 ) ( 6.790,  7,  7.250 ) ( 9.807,  10,  10.115 ) ( 5.544,  6,  6.262 ) ( 6.720,  7,  7.366 ) ( 5.572,  6,  6.293 ) ( 9.705,  10,  10.291 ) ( 6.513,  7,  7.277 ) ( 6.682,  7,  7.462 ) ( 4.646,  5,  5.414 ) ( 9.847,  10,  10.447 ) ( 5.832,  6,  6.343 ) ( 8.777,  9,  9.391 ) ( 4.789,  5,  5.496 ) ( 8.762,  9,  9.256 ) ( 7.782,  8,  8.130 ) ( 9.890,  10,  10.328 ) ( 6.720,  7,  7.202 ) ( 7.656,  8,  8.236 ) ( 4.636,  5,  5.123 ) ( 4.897,  5,  5.292 ) ( 8.684,  9,  9.298 ) ( 6.517,  7,  7.303 ) ( 5.525,  6,  6.301 ) ( 6.734,  7,  7.328 ) ( 9.785,  10,  10.319 ) ( 6.724,  7,  7.283 ) ( 9.838,  10,  10.399 ) ( 9.827,  10,  10.273 ) ( 9.605,  10,  10.312 ) ( 4.571,  5,  5.113 ) ( 4.658,  5,  5.438 ) ( 9.659,  10,  10.122 ) ( 4.860,  5,  5.185 ) ( 6.742,  7,  7.405 ) ( 9.792,  10,  10.261 ) ( 9.803,  10,  10.424 ) ( 5.541,  6,  6.181 ) ( 6.773,  7,  7.434 ) ( 5.618,  6,  6.393 ) ( 9.738,  10,  10.497 ) ( 5.789,  6,  6.438 ) ( 4.720,  5,  5.273 ) ( 5.664,  6,  6.353 ) ( 4.554,  5,  5.231 ) ( 8.835,  9,  9.375 ) ( 8.756,  9,  9.407 ) ( 7.687,  8,  8.485 ) ( 5.571,  6,  6.353 ) ( 5.830,  6,  6.187 ) ( 6.742,  7,  7.278 ) ( 9.652,  10,  10.355 ) ( 9.798,  10,  10.307 ) ( 8.564,  9,  9.329 ) ( 8.760,  9,  9.318 ) ( 9.778,  10,  10.402 ) ( 8.685,  9,  9.333 ) ( 8.660,  9,  9.495 ) ( 8.894,  9,  9.176 ) ( 5.652,  6,  6.452 ) ( 7.692,  8,  8.412 ) ( 9.673,  10,  10.452 ) ( 5.681,  6,  6.140 ) ( 5.563,  6,  6.248 ) ( 7.607,  8,  8.107 ) ( 5.665,  6,  6.151 ) ( 4.715,  5,  5.183 ) ( 6.593,  7,  7.387 ) ( 4.610,  5,  5.343 ) ( 6.784,  7,  7.130 ) ( 7.839,  8,  8.338 ) ( 8.567,  9,  9.376 ) ( 6.829,  7,  7.273 ) ( 8.629,  9,  9.178 ) ( 9.651,  10,  10.219 ) ( 4.870,  5,  5.157 ) ( 4.869,  5,  5.356 ) ( 6.892,  7,  7.350 ) ( 7.604,  8,  8.446 ) ( 5.502,  6,  6.289 ) ( 5.547,  6,  6.333 ) ( 9.660,  10,  10.238 ) ( 8.584,  9,  9.246 ) ( 5.875,  6,  6.306 ) ( 6.511,  7,  7.242 ) ( 7.664,  8,  8.150 ) ( 8.520,  9,  9.269 ) ( 4.574,  5,  5.152 ) ( 5.559,  6,  6.297 ) ( 7.771,  8,  8.290 ) ( 9.585,  10,  10.259 ) ( 7.653,  8,  8.446 ) ( 4.885,  5,  5.355 ) ( 8.704,  9,  9.411 ) ( 8.699,  9,  9.294 ) ( 7.801,  8,  8.253 ) ( 4.873,  5,  5.439 ) 

( 6.609,  7,  7.443 ) ( 9.814,  10,  10.417 ) ( 8.751,  9,  9.175 ) ( 7.842,  8,  8.486 ) ( 4.775,  5,  5.139 ) ( 6.746,  7,  7.150 ) ( 7.810,  8,  8.196 ) ( 6.653,  7,  7.319 ) ( 4.614,  5,  5.262 ) ( 7.522,  8,  8.233 ) ( 7.791,  8,  8.493 ) ( 6.512,  7,  7.405 ) ( 8.596,  9,  9.289 ) ( 6.800,  7,  7.103 ) ( 7.558,  8,  8.227 ) ( 6.558,  7,  7.334 ) ( 5.830,  6,  6.128 ) ( 6.750,  7,  7.320 ) ( 8.797,  9,  9.309 ) ( 6.694,  7,  7.327 ) ( 5.653,  6,  6.460 ) ( 6.622,  7,  7.438 ) ( 5.844,  6,  6.225 ) ( 6.743,  7,  7.442 ) ( 5.613,  6,  6.235 ) ( 8.825,  9,  9.496 ) ( 6.772,  7,  7.163 ) ( 7.599,  8,  8.131 ) ( 4.648,  5,  5.100 ) ( 7.866,  8,  8.294 ) ( 7.773,  8,  8.477 ) ( 7.872,  8,  8.298 ) ( 6.895,  7,  7.278 ) ( 4.882,  5,  5.207 ) ( 8.513,  9,  9.323 ) ( 4.566,  5,  5.334 ) ( 6.717,  7,  7.312 ) ( 5.728,  6,  6.339 ) ( 7.563,  8,  8.429 ) ( 6.719,  7,  7.324 ) ( 8.836,  9,  9.356 ) ( 8.680,  9,  9.292 ) ( 6.581,  7,  7.220 ) ( 4.677,  5,  5.271 ) ( 8.779,  9,  9.357 ) ( 4.535,  5,  5.348 ) ( 6.666,  7,  7.493 ) ( 9.854,  10,  10.338 ) ( 4.729,  5,  5.164 ) ( 8.554,  9,  9.258 ) ( 9.613,  10,  10.380 ) ( 5.508,  6,  6.170 ) ( 4.808,  5,  5.264 ) ( 5.590,  6,  6.129 ) ( 7.807,  8,  8.191 ) ( 9.647,  10,  10.257 ) ( 7.553,  8,  8.172 ) ( 7.551,  8,  8.366 ) ( 7.708,  8,  8.271 ) ( 8.863,  9,  9.413 ) ( 4.871,  5,  5.102 ) ( 8.739,  9,  9.362 ) ( 9.505,  10,  10.307 ) ( 4.799,  5,  5.265 ) ( 8.629,  9,  9.146 ) ( 7.577,  8,  8.258 ) ( 5.574,  6,  6.415 ) ( 5.671,  6,  6.118 ) ( 6.820,  7,  7.238 ) ( 6.853,  7,  7.273 ) ( 5.671,  6,  6.400 ) ( 4.570,  5,  5.276 ) ( 8.528,  9,  9.379 ) ( 8.858,  9,  9.264 ) ( 8.850,  9,  9.179 ) ( 6.823,  7,  7.179 ) ( 6.820,  7,  7.339 ) ( 5.559,  6,  6.175 ) ( 4.854,  5,  5.141 ) ( 6.659,  7,  7.417 ) ( 9.812,  10,  10.264 ) ( 9.825,  10,  10.114 ) ( 6.821,  7,  7.404 ) ( 4.868,  5,  5.259 ) ( 8.858,  9,  9.178 ) ( 7.568,  8,  8.371 ) ( 7.522,  8,  8.362 ) ( 6.853,  7,  7.450 ) ( 5.759,  6,  6.188 ) ( 4.786,  5,  5.291 ) ( 8.733,  9,  9.291 ) ( 9.631,  10,  10.347 ) ( 9.870,  10,  10.310 ) ( 7.578,  8,  8.176 ) ( 4.648,  5,  5.263 ) ( 5.506,  6,  6.439 ) ( 8.573,  9,  9.169 ) ( 9.547,  10,  10.106 ) ( 4.527,  5,  5.484 ) ( 4.735,  5,  5.115 ) 

( 9.837,  10,  10.197 ) ( 6.614,  7,  7.141 ) ( 8.541,  9,  9.432 ) ( 7.510,  8,  8.199 ) ( 8.879,  9,  9.204 ) ( 6.610,  7,  7.287 ) ( 9.604,  10,  10.259 ) ( 4.865,  5,  5.426 ) ( 5.530,  6,  6.457 ) ( 7.898,  8,  8.322 ) ( 4.780,  5,  5.496 ) ( 5.739,  6,  6.147 ) ( 5.835,  6,  6.214 ) ( 6.847,  7,  7.138 ) ( 9.802,  10,  10.317 ) ( 9.847,  10,  10.261 ) ( 4.586,  5,  5.439 ) ( 4.698,  5,  5.373 ) ( 9.629,  10,  10.292 ) ( 9.528,  10,  10.392 ) ( 5.603,  6,  6.362 ) ( 7.821,  8,  8.292 ) ( 8.879,  9,  9.214 ) ( 8.782,  9,  9.491 ) ( 8.829,  9,  9.220 ) ( 8.687,  9,  9.291 ) ( 9.785,  10,  10.474 ) ( 4.663,  5,  5.280 ) ( 5.813,  6,  6.390 ) ( 4.682,  5,  5.286 ) ( 8.793,  9,  9.371 ) ( 4.553,  5,  5.121 ) ( 4.691,  5,  5.249 ) ( 4.606,  5,  5.180 ) ( 7.559,  8,  8.366 ) ( 8.528,  9,  9.338 ) ( 7.772,  8,  8.151 ) ( 5.870,  6,  6.249 ) ( 6.735,  7,  7.248 ) ( 6.760,  7,  7.336 ) ( 6.632,  7,  7.453 ) ( 6.874,  7,  7.483 ) ( 7.574,  8,  8.363 ) ( 7.737,  8,  8.114 ) ( 9.747,  10,  10.481 ) ( 4.700,  5,  5.360 ) ( 5.649,  6,  6.246 ) ( 7.619,  8,  8.161 ) ( 5.605,  6,  6.275 ) ( 4.759,  5,  5.336 ) ( 6.859,  7,  7.213 ) ( 4.826,  5,  5.269 ) ( 6.735,  7,  7.204 ) ( 4.581,  5,  5.430 ) ( 6.648,  7,  7.159 ) ( 8.735,  9,  9.220 ) ( 7.888,  8,  8.292 ) ( 5.797,  6,  6.438 ) ( 7.845,  8,  8.366 ) ( 6.548,  7,  7.308 ) ( 9.653,  10,  10.252 ) ( 5.832,  6,  6.198 ) ( 7.602,  8,  8.449 ) ( 7.741,  8,  8.293 ) ( 6.776,  7,  7.400 ) ( 8.870,  9,  9.265 ) ( 5.887,  6,  6.204 ) ( 7.565,  8,  8.278 ) ( 7.692,  8,  8.353 ) ( 5.793,  6,  6.160 ) ( 9.588,  10,  10.373 ) ( 4.720,  5,  5.424 ) ( 8.836,  9,  9.383 ) ( 5.638,  6,  6.220 ) ( 7.751,  8,  8.315 ) ( 5.572,  6,  6.496 ) ( 9.534,  10,  10.495 ) ( 6.806,  7,  7.365 ) ( 8.556,  9,  9.353 ) ( 8.842,  9,  9.168 ) ( 5.747,  6,  6.188 ) ( 4.666,  5,  5.267 ) ( 6.708,  7,  7.268 ) ( 7.556,  8,  8.101 ) ( 8.879,  9,  9.152 ) ( 8.839,  9,  9.433 ) ( 9.575,  10,  10.341 ) ( 9.642,  10,  10.489 ) ( 8.776,  9,  9.220 ) ( 6.791,  7,  7.373 ) ( 6.565,  7,  7.136 ) ( 7.631,  8,  8.401 ) ( 6.869,  7,  7.464 ) ( 9.734,  10,  10.476 ) ( 5.683,  6,  6.324 ) ( 6.856,  7,  7.470 ) ( 5.588,  6,  6.377 ) ( 4.763,  5,  5.204 ) ( 9.854,  10,  10.181 ) ( 9.795,  10,  10.167 ) 

( 6.767,  7,  7.266 ) ( 6.900,  7,  7.157 ) ( 9.893,  10,  10.358 ) ( 4.854,  5,  5.232 ) ( 7.522,  8,  8.255 ) ( 4.895,  5,  5.412 ) ( 9.709,  10,  10.375 ) ( 5.686,  6,  6.322 ) ( 7.662,  8,  8.480 ) ( 7.702,  8,  8.155 ) ( 9.696,  10,  10.342 ) ( 6.875,  7,  7.216 ) ( 5.781,  6,  6.262 ) ( 6.680,  7,  7.265 ) ( 9.657,  10,  10.425 ) ( 7.668,  8,  8.476 ) ( 4.809,  5,  5.332 ) ( 6.867,  7,  7.199 ) ( 7.810,  8,  8.179 ) ( 6.670,  7,  7.167 ) ( 7.666,  8,  8.336 ) ( 7.520,  8,  8.125 ) ( 4.790,  5,  5.294 ) ( 7.652,  8,  8.448 ) ( 4.727,  5,  5.146 ) ( 9.896,  10,  10.477 ) ( 9.612,  10,  10.129 ) ( 5.807,  6,  6.107 ) ( 9.709,  10,  10.413 ) ( 6.728,  7,  7.134 ) ( 8.662,  9,  9.104 ) ( 9.890,  10,  10.429 ) ( 8.664,  9,  9.143 ) ( 7.873,  8,  8.426 ) ( 7.777,  8,  8.358 ) ( 4.507,  5,  5.457 ) ( 6.807,  7,  7.473 ) ( 6.518,  7,  7.303 ) ( 5.733,  6,  6.330 ) ( 7.748,  8,  8.440 ) ( 9.625,  10,  10.256 ) ( 8.584,  9,  9.263 ) ( 9.715,  10,  10.109 ) ( 8.730,  9,  9.476 ) ( 8.578,  9,  9.442 ) ( 6.890,  7,  7.259 ) ( 6.554,  7,  7.120 ) ( 7.812,  8,  8.281 ) ( 6.837,  7,  7.215 ) ( 7.793,  8,  8.285 ) ( 9.527,  10,  10.200 ) ( 9.758,  10,  10.166 ) ( 4.827,  5,  5.224 ) ( 9.630,  10,  10.340 ) ( 6.546,  7,  7.122 ) ( 4.721,  5,  5.329 ) ( 6.723,  7,  7.196 ) ( 5.508,  6,  6.462 ) ( 9.795,  10,  10.262 ) ( 6.563,  7,  7.126 ) ( 5.796,  6,  6.447 ) ( 8.714,  9,  9.150 ) ( 9.534,  10,  10.374 ) ( 4.669,  5,  5.129 ) ( 9.511,  10,  10.438 ) ( 7.686,  8,  8.462 ) ( 4.862,  5,  5.456 ) ( 5.872,  6,  6.211 ) ( 9.819,  10,  10.398 ) ( 9.549,  10,  10.135 ) ( 6.580,  7,  7.230 ) ( 7.636,  8,  8.197 ) ( 5.674,  6,  6.357 ) ( 5.841,  6,  6.431 ) ( 5.881,  6,  6.496 ) ( 4.543,  5,  5.223 ) ( 5.557,  6,  6.242 ) ( 5.727,  6,  6.409 ) ( 7.884,  8,  8.104 ) ( 8.562,  9,  9.105 ) ( 8.557,  9,  9.252 ) ( 6.533,  7,  7.481 ) ( 7.791,  8,  8.495 ) ( 8.808,  9,  9.289 ) ( 4.607,  5,  5.143 ) ( 8.676,  9,  9.313 ) ( 6.726,  7,  7.188 ) ( 6.590,  7,  7.499 ) ( 7.555,  8,  8.469 ) ( 4.570,  5,  5.464 ) ( 6.535,  7,  7.387 ) ( 9.813,  10,  10.408 ) ( 8.871,  9,  9.360 ) ( 6.683,  7,  7.145 ) ( 9.636,  10,  10.256 ) ( 7.850,  8,  8.307 ) ( 9.592,  10,  10.118 ) ( 7.712,  8,  8.117 ) ( 7.887,  8,  8.380 ) ( 6.694,  7,  7.406 ) 

( 4.576,  5,  5.130 ) ( 9.780,  10,  10.197 ) ( 9.781,  10,  10.130 ) ( 5.803,  6,  6.164 ) ( 9.501,  10,  10.127 ) ( 5.872,  6,  6.464 ) ( 5.587,  6,  6.214 ) ( 4.628,  5,  5.443 ) ( 6.526,  7,  7.189 ) ( 6.512,  7,  7.338 ) ( 8.655,  9,  9.139 ) ( 5.855,  6,  6.253 ) ( 7.844,  8,  8.333 ) ( 4.731,  5,  5.169 ) ( 7.787,  8,  8.475 ) ( 7.524,  8,  8.137 ) ( 8.894,  9,  9.195 ) ( 8.766,  9,  9.224 ) ( 7.775,  8,  8.330 ) ( 5.712,  6,  6.224 ) ( 8.643,  9,  9.316 ) ( 8.812,  9,  9.271 ) ( 8.570,  9,  9.460 ) ( 4.787,  5,  5.404 ) ( 8.851,  9,  9.201 ) ( 5.757,  6,  6.393 ) ( 5.760,  6,  6.288 ) ( 7.854,  8,  8.296 ) ( 6.879,  7,  7.315 ) ( 8.635,  9,  9.234 ) ( 7.710,  8,  8.341 ) ( 6.730,  7,  7.296 ) ( 6.564,  7,  7.404 ) ( 7.580,  8,  8.161 ) ( 6.765,  7,  7.209 ) ( 5.715,  6,  6.492 ) ( 8.576,  9,  9.373 ) ( 7.737,  8,  8.354 ) ( 9.668,  10,  10.376 ) ( 8.741,  9,  9.381 ) ( 8.523,  9,  9.401 ) ( 6.726,  7,  7.217 ) ( 7.811,  8,  8.320 ) ( 5.586,  6,  6.209 ) ( 6.865,  7,  7.279 ) ( 9.657,  10,  10.325 ) ( 8.880,  9,  9.114 ) ( 8.879,  9,  9.456 ) ( 7.582,  8,  8.442 ) ( 9.883,  10,  10.153 ) ( 7.850,  8,  8.302 ) ( 9.855,  10,  10.475 ) ( 7.825,  8,  8.307 ) ( 6.671,  7,  7.407 ) ( 9.817,  10,  10.488 ) ( 5.711,  6,  6.161 ) ( 7.611,  8,  8.463 ) ( 4.722,  5,  5.478 ) ( 6.717,  7,  7.192 ) ( 4.813,  5,  5.318 ) ( 7.630,  8,  8.430 ) ( 4.857,  5,  5.390 ) ( 6.556,  7,  7.164 ) ( 9.654,  10,  10.362 ) ( 7.894,  8,  8.363 ) ( 6.585,  7,  7.156 ) ( 8.835,  9,  9.460 ) ( 9.869,  10,  10.240 ) ( 8.733,  9,  9.360 ) ( 5.853,  6,  6.350 ) ( 7.653,  8,  8.336 ) ( 6.589,  7,  7.236 ) ( 7.701,  8,  8.189 ) ( 9.786,  10,  10.482 ) ( 7.720,  8,  8.301 ) ( 7.701,  8,  8.151 ) ( 8.769,  9,  9.342 ) ( 9.559,  10,  10.175 ) ( 5.593,  6,  6.287 ) ( 5.563,  6,  6.413 ) ( 6.851,  7,  7.352 ) ( 9.531,  10,  10.214 ) ( 8.688,  9,  9.100 ) ( 4.646,  5,  5.479 ) ( 5.640,  6,  6.401 ) ( 7.671,  8,  8.207 ) ( 9.763,  10,  10.240 ) ( 6.657,  7,  7.436 ) ( 5.672,  6,  6.457 ) ( 6.583,  7,  7.109 ) ( 6.741,  7,  7.217 ) ( 8.841,  9,  9.390 ) ( 4.541,  5,  5.100 ) ( 7.535,  8,  8.365 ) ( 5.713,  6,  6.403 ) ( 5.722,  6,  6.336 ) ( 9.745,  10,  10.247 ) ( 7.549,  8,  8.467 ) ( 4.753,  5,  5.305 ) ( 7.554,  8,  8.107 ) 

